Date,Outlet,Movement Type,Reference ID,Comment,Code,SKU,Product Type,Supplier,Avail Changed,Req Changed,Alloc Changed,Pick Changed,Rec Changed,On Ord Changed,Tr Ou Changed,Tr In Changed,Flt Changed,Avail Before,Req Before,Alloc Before,Pick Before,Rec Before,On Ord Before,Tr Ou Before,Tr In Before,Flt Before,Avail After,Req After,Alloc After,Pick After,Rec After,On Ord After,Tr Ou After,Tr In After,Flt After
20/01/2016 3:10 PM,Capalaba,Invoice,16-00024780,Fulfilled items removed from allocation,130553,639385372459,Testosterone Boosters,ATP Science,0,0,-1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
20/01/2016 3:11 PM,Mitchell Park,Invoice,16-00024775,Invoice Status updated from Incomplete to Processed,132597,9345856001179,Amino Acids,Global Link Nutrition,-1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0
20/01/2016 3:11 PM,Mitchell Park,Invoice,16-00024775,Fulfilled items removed from allocation,132597,9345856001179,Amino Acids,Global Link Nutrition,0,0,-1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
20/01/2016 3:11 PM,Mitchell Park,Invoice,16-00024775,Invoice Status updated from Incomplete to Processed,129511,9317293902500,Protein Bars,Amino Active (Max's),-12,0,12,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0
20/01/2016 3:11 PM,Mitchell Park,Invoice,16-00024775,Fulfilled items removed from allocation,129511,9317293902500,Protein Bars,Amino Active (Max's),0,0,-12,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
20/01/2016 3:11 PM,Kawana,Invoice,16-00024778,Invoice Status updated from Incomplete to Processed,132957,9330171021612,Fat Burners,Body Science Pty Ltd,-1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20/01/2016 3:11 PM,Kawana,Invoice,16-00024778,Fulfilled items removed from allocation,132957,9330171021612,Fat Burners,Body Science Pty Ltd,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:11 PM,Kawana,Invoice,16-00024778,Invoice Status updated from Incomplete to Processed,131439,9345856001001,Shaker,Ningbo Tianqi Molding Co. Ltd,-1,0,1,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,95,0,1,0,0,0,0,0,0
20/01/2016 3:11 PM,Kawana,Invoice,16-00024778,Fulfilled items removed from allocation,131439,9345856001001,Shaker,Ningbo Tianqi Molding Co. Ltd,0,0,-1,0,0,0,0,0,0,95,0,1,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
20/01/2016 3:11 PM,WarehouseHQ,ITO,14779,ITO item 'from' deleted,125513,9313923071059,Vitamins Minerals,Herbs of Gold Pty Ltd,3,0,0,0,0,0,-3,0,0,1,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0
20/01/2016 3:11 PM,Oxenford,ITO,14779,ITO item 'to' deleted,125513,9313923071059,Vitamins Minerals,Herbs of Gold Pty Ltd,0,0,0,0,0,0,0,-3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:11 PM,WarehouseHQ,Invoice,16-00024785,Invoice Status updated from Incomplete to Processed,124005,9345856000561,Protein Weight Gainers,Global Link Nutrition,-1,0,1,0,0,0,0,0,0,273,0,0,0,0,512,61,0,0,272,0,1,0,0,512,61,0,0
20/01/2016 3:11 PM,WarehouseHQ,Invoice,16-00024785,Fulfilled items removed from allocation,124005,9345856000561,Protein Weight Gainers,Global Link Nutrition,0,0,-1,0,0,0,0,0,0,272,0,1,0,0,512,61,0,0,272,0,0,0,0,512,61,0,0
20/01/2016 3:11 PM,WarehouseHQ,Invoice,16-00024785,Invoice Status updated from Incomplete to Processed,132652,9345856001209,Shaker,Ningbo Tianqi Molding Co. Ltd,-1,0,1,0,0,0,0,0,0,2723,0,0,0,0,8280,864,0,0,2722,0,1,0,0,8280,864,0,0
20/01/2016 3:11 PM,WarehouseHQ,Invoice,16-00024785,Fulfilled items removed from allocation,132652,9345856001209,Shaker,Ningbo Tianqi Molding Co. Ltd,0,0,-1,0,0,0,0,0,0,2722,0,1,0,0,8280,864,0,0,2722,0,0,0,0,8280,864,0,0
20/01/2016 3:11 PM,WarehouseHQ,Invoice,16-00024785,Invoice Status updated from Incomplete to Processed,124915,9400580041225,Protein Lean and Ripped,Horleys - Intelligent Sports Nutrition,-1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
20/01/2016 3:11 PM,WarehouseHQ,Invoice,16-00024785,Fulfilled items removed from allocation,124915,9400580041225,Protein Lean and Ripped,Horleys - Intelligent Sports Nutrition,0,0,-1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
20/01/2016 3:11 PM,WarehouseHQ,Invoice,16-00024786,Invoice Status updated from Incomplete to Processed,132848,019962131349,Fat Burners,Status Import,-1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
20/01/2016 3:11 PM,WarehouseHQ,Invoice,16-00024786,Fulfilled items removed from allocation,132848,019962131349,Fat Burners,Status Import,0,0,-1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20/01/2016 3:11 PM,WarehouseHQ,Invoice,16-00024786,Invoice Status updated from Incomplete to Processed,131633,7350057181997,Shaker,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,3,0,1,0,0,12,0,0,0
20/01/2016 3:11 PM,WarehouseHQ,Invoice,16-00024786,Fulfilled items removed from allocation,131633,7350057181997,Shaker,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,3,0,1,0,0,12,0,0,0,3,0,0,0,0,12,0,0,0
20/01/2016 3:11 PM,WarehouseHQ,Invoice,16-00024786,Invoice Status updated from Incomplete to Processed,131634,7350057182000,Shaker,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,4,0,1,0,0,12,0,0,0
20/01/2016 3:11 PM,WarehouseHQ,Invoice,16-00024786,Fulfilled items removed from allocation,131634,7350057182000,Shaker,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,4,0,1,0,0,12,0,0,0,4,0,0,0,0,12,0,0,0
20/01/2016 3:11 PM,WarehouseHQ,Invoice,16-00024787,Invoice Status updated from Incomplete to Processed,124035,9345856000165,Protein Lean and Ripped,Global Link Nutrition,-1,0,1,0,0,0,0,0,0,51,0,0,0,0,512,27,0,0,50,0,1,0,0,512,27,0,0
20/01/2016 3:11 PM,WarehouseHQ,Invoice,16-00024787,Fulfilled items removed from allocation,124035,9345856000165,Protein Lean and Ripped,Global Link Nutrition,0,0,-1,0,0,0,0,0,0,50,0,1,0,0,512,27,0,0,50,0,0,0,0,512,27,0,0
20/01/2016 3:11 PM,Browns Plains,Invoice,16-00024781,Invoice Status updated from Incomplete to Processed,131259,040232155390,Amino Acids,Flush FitnessPty Ltd,-1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
20/01/2016 3:11 PM,Browns Plains,Invoice,16-00024781,Fulfilled items removed from allocation,131259,040232155390,Amino Acids,Flush FitnessPty Ltd,0,0,-1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20/01/2016 3:11 PM,Browns Plains,Invoice,16-00024781,Invoice Status updated from Incomplete to Processed,130144,748927051162,Protein Blends,EMI Nutrition Distributors Pty Ltd,-1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
20/01/2016 3:11 PM,Browns Plains,Invoice,16-00024781,Fulfilled items removed from allocation,130144,748927051162,Protein Blends,EMI Nutrition Distributors Pty Ltd,0,0,-1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
20/01/2016 3:11 PM,Browns Plains,Invoice,16-00024781,Invoice Status updated from Incomplete to Processed,131439,9345856001001,Shaker,Ningbo Tianqi Molding Co. Ltd,-1,0,1,0,0,0,0,0,0,86,0,0,0,0,0,0,72,1,85,0,1,0,0,0,0,72,1
20/01/2016 3:11 PM,Browns Plains,Invoice,16-00024781,Fulfilled items removed from allocation,131439,9345856001001,Shaker,Ningbo Tianqi Molding Co. Ltd,0,0,-1,0,0,0,0,0,0,85,0,1,0,0,0,0,72,1,85,0,0,0,0,0,0,72,1
20/01/2016 3:12 PM,Bankstown,Invoice,16-00024784,Invoice Status updated from Incomplete to Processed,132834,810390025428,Pre Workout,Nutrition Systems Pty Ltd,1,0,-1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,3,0,-1,0,0,4,0,0,0
20/01/2016 3:12 PM,Bankstown,Invoice,16-00024784,Returned items added back to allocation,132834,810390025428,Pre Workout,Nutrition Systems Pty Ltd,0,0,1,0,0,0,0,0,0,3,0,-1,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0
20/01/2016 3:12 PM,Bankstown,Invoice,16-00024784,Invoice Status updated from Incomplete to Processed,128716,9345856000677,Amino Acids,Global Link Nutrition,-1,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0
20/01/2016 3:12 PM,Bankstown,Invoice,16-00024784,Fulfilled items removed from allocation,128716,9345856000677,Amino Acids,Global Link Nutrition,0,0,-1,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
20/01/2016 3:12 PM,Capalaba,Invoice,16-00024782,Invoice Status updated from Incomplete to Processed,124005,9345856000561,Protein Weight Gainers,Global Link Nutrition,-1,0,1,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,41,0,1,0,0,0,0,0,0
20/01/2016 3:12 PM,Capalaba,Invoice,16-00024782,Fulfilled items removed from allocation,124005,9345856000561,Protein Weight Gainers,Global Link Nutrition,0,0,-1,0,0,0,0,0,0,41,0,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
20/01/2016 3:12 PM,Castle Hill,Invoice,16-00024788,Invoice Status updated from Incomplete to Processed,124264,748927050950,Protein Blends,EMI Nutrition Distributors Pty Ltd,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,0,1,0,0,5,0,0,0
20/01/2016 3:12 PM,Castle Hill,Invoice,16-00024788,Fulfilled items removed from allocation,124264,748927050950,Protein Blends,EMI Nutrition Distributors Pty Ltd,0,0,-1,0,0,0,0,0,0,-1,0,1,0,0,5,0,0,0,-1,0,0,0,0,5,0,0,0
20/01/2016 3:12 PM,Maroochydore,Invoice,16-00024777,Invoice Status updated from Incomplete to Processed,132924,787692835331,Protein Bars,Flush FitnessPty Ltd,-1,0,1,0,0,0,0,0,0,5,0,0,0,0,36,0,0,0,4,0,1,0,0,36,0,0,0
20/01/2016 3:12 PM,Maroochydore,Invoice,16-00024777,Fulfilled items removed from allocation,132924,787692835331,Protein Bars,Flush FitnessPty Ltd,0,0,-1,0,0,0,0,0,0,4,0,1,0,0,36,0,0,0,4,0,0,0,0,36,0,0,0
20/01/2016 3:12 PM,Oxenford,Invoice,16-00024779,Invoice Status updated from Incomplete to Processed,129178,639767552998,Protein Blends,Flush FitnessPty Ltd,-1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20/01/2016 3:12 PM,Oxenford,Invoice,16-00024779,Fulfilled items removed from allocation,129178,639767552998,Protein Blends,Flush FitnessPty Ltd,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:12 PM,Oxenford,Invoice,16-00024779,Invoice Status updated from Incomplete to Processed,129177,639767553025,Protein Blends,Flush FitnessPty Ltd,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20/01/2016 3:12 PM,Oxenford,Invoice,16-00024779,Fulfilled items removed from allocation,129177,639767553025,Protein Blends,Flush FitnessPty Ltd,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2016 3:12 PM,Oxenford,Invoice,16-00024779,Invoice Status updated from Incomplete to Processed,132771,702785105481,Pre Workout,PSI Products,-1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20/01/2016 3:12 PM,Oxenford,Invoice,16-00024779,Fulfilled items removed from allocation,132771,702785105481,Pre Workout,PSI Products,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:12 PM,Oxenford,Invoice,16-00024779,Invoice Status updated from Incomplete to Processed,133084,133084,Clothing,Proscreen,-1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
20/01/2016 3:12 PM,Oxenford,Invoice,16-00024779,Fulfilled items removed from allocation,133084,133084,Clothing,Proscreen,0,0,-1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20/01/2016 3:12 PM,Oxenford,Invoice,16-00024779,Invoice Status updated from Incomplete to Processed,133083,133083,Clothing,Proscreen,-1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
20/01/2016 3:12 PM,Oxenford,Invoice,16-00024779,Fulfilled items removed from allocation,133083,133083,Clothing,Proscreen,0,0,-1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Received,128274,9330171020899,Vitamins Minerals,Body Science Pty Ltd,24,0,0,0,0,-24,0,0,0,3,0,0,0,0,24,0,0,0,27,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Received,128884,9330171001157,Amino Acids,Body Science Pty Ltd,2,0,0,0,0,-2,0,0,0,3,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Received,129508,9330171006855,Protein Bars,Body Science Pty Ltd,24,0,0,0,0,-24,0,0,0,24,0,0,0,0,24,0,0,0,48,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Received,129716,9330171000761,Protein Natural,Body Science Pty Ltd,6,0,0,0,0,-6,0,0,0,1,0,0,0,0,6,2,0,0,7,0,0,0,0,0,2,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Received,130748,9330171016137,Protein WPI,Body Science Pty Ltd,4,0,0,0,0,-4,0,0,0,1,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Received,130749,9330171016120,Protein WPI,Body Science Pty Ltd,8,0,0,0,0,-8,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Received,130750,9330171016106,Protein WPI,Body Science Pty Ltd,8,0,0,0,0,-8,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Received,130751,9330171016113,Protein WPI,Body Science Pty Ltd,1,0,0,0,0,-1,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Received,132650,9330171020646,Post Workout,Body Science Pty Ltd,4,0,0,0,0,-4,0,0,0,2,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Received,132651,9330171020653,Post Workout,Body Science Pty Ltd,2,0,0,0,0,-2,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Receipt POE,132656,9330171021377,Pre Workout,Body Science Pty Ltd,0,0,0,0,0,-4,0,0,0,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Receipt POE,132657,9330171021018,Pre Workout,Body Science Pty Ltd,0,0,0,0,0,-4,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Received,132710,9330171018940,Amino Acids,Body Science Pty Ltd,4,0,0,0,0,-4,0,0,0,4,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Received,132711,9330171018957,Amino Acids,Body Science Pty Ltd,2,0,0,0,0,-2,0,0,0,3,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Received,132959,9330171021629,Fat Burners,Body Science Pty Ltd,4,0,0,0,0,-4,0,0,0,5,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,WarehouseHQ,PO,39027,PO Stock Received,133066,9330171021438,Fat Burners,Body Science Pty Ltd,16,0,0,0,0,-16,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,Mitchell Park,Invoice,16-00024789,Invoice Status updated from Incomplete to Processed,128270,9345856000554,Protein Weight Gainers,Global Link Nutrition,-1,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0
20/01/2016 3:13 PM,Mitchell Park,Invoice,16-00024789,Fulfilled items removed from allocation,128270,9345856000554,Protein Weight Gainers,Global Link Nutrition,0,0,-1,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,Mitchell Park,Invoice,16-00024789,Invoice Status updated from Incomplete to Processed,125112,9345856003647,Shaker,Ningbo Tianqi Molding Co. Ltd,-1,0,1,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,119,0,1,0,0,0,0,0,0
20/01/2016 3:13 PM,Mitchell Park,Invoice,16-00024789,Fulfilled items removed from allocation,125112,9345856003647,Shaker,Ningbo Tianqi Molding Co. Ltd,0,0,-1,0,0,0,0,0,0,119,0,1,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
20/01/2016 3:13 PM,Mitchell Park,Invoice,16-00024789,Invoice Status updated from Incomplete to Processed,131504,9345856001049,Miscellaneous,Lights Int'l Trading Limited,-1,0,1,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,47,0,1,0,0,0,0,0,0
20/01/2016 3:13 PM,Mitchell Park,Invoice,16-00024789,Fulfilled items removed from allocation,131504,9345856001049,Miscellaneous,Lights Int'l Trading Limited,0,0,-1,0,0,0,0,0,0,47,0,1,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
20/01/2016 3:14 PM,WarehouseHQ,PO,38975,Purchase Order item added to PO 'On-Order',132748,98556334553,Shaker,Horleys - Intelligent Sports Nutrition,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Invoice Status updated from Incomplete to Processed,131965,713757372336,Protein Bars,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,9,0,0,0,0,24,0,0,0,8,0,1,0,0,24,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Fulfilled items removed from allocation,131965,713757372336,Protein Bars,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,8,0,1,0,0,24,0,0,0,8,0,0,0,0,24,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Invoice Status updated from Incomplete to Processed,131965,713757372336,Protein Bars,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,8,0,0,0,0,24,0,0,0,7,0,1,0,0,24,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Fulfilled items removed from allocation,131965,713757372336,Protein Bars,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,7,0,1,0,0,24,0,0,0,7,0,0,0,0,24,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Invoice Status updated from Incomplete to Processed,131964,713757372633,Protein Bars,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,9,0,1,0,0,12,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Fulfilled items removed from allocation,131964,713757372633,Protein Bars,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,9,0,1,0,0,12,0,0,0,9,0,0,0,0,12,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Invoice Status updated from Incomplete to Processed,131964,713757372633,Protein Bars,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,8,0,1,0,0,12,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Fulfilled items removed from allocation,131964,713757372633,Protein Bars,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,8,0,1,0,0,12,0,0,0,8,0,0,0,0,12,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Invoice Status updated from Incomplete to Processed,132265,682055406701,Pre Workout,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Fulfilled items removed from allocation,132265,682055406701,Pre Workout,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Invoice Status updated from Incomplete to Processed,132265,682055406701,Pre Workout,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Fulfilled items removed from allocation,132265,682055406701,Pre Workout,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Invoice Status updated from Incomplete to Processed,132265,682055406701,Pre Workout,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Fulfilled items removed from allocation,132265,682055406701,Pre Workout,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Invoice Status updated from Incomplete to Processed,131439,9345856001001,Shaker,Ningbo Tianqi Molding Co. Ltd,-1,0,1,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,106,0,1,0,0,0,0,0,0
20/01/2016 3:14 PM,Underwood,Invoice,16-00024783,Fulfilled items removed from allocation,131439,9345856001001,Shaker,Ningbo Tianqi Molding Co. Ltd,0,0,-1,0,0,0,0,0,0,106,0,1,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
20/01/2016 3:14 PM,WarehouseHQ,PO,38975,Purchase Order item added to PO 'On-Order',133202,9400580044035,Amino Acids,Horleys - Intelligent Sports Nutrition,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
20/01/2016 3:15 PM,Toowoomba,PO,38638,PO Stock Received,124260,748927051827,Protein Weight Gainers,EMI Nutrition Distributors Pty Ltd,2,0,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
20/01/2016 3:15 PM,Toowoomba,PO,38638,PO Stock Received,124262,748927023824,Protein Weight Gainers,EMI Nutrition Distributors Pty Ltd,1,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
20/01/2016 3:15 PM,Toowoomba,PO,38638,PO Stock Received,124263,748927024128,Protein Blends,EMI Nutrition Distributors Pty Ltd,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:15 PM,Toowoomba,PO,38638,PO Stock Received,124264,748927050950,Protein Blends,EMI Nutrition Distributors Pty Ltd,5,0,0,0,0,-5,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0
20/01/2016 3:15 PM,Toowoomba,PO,38638,PO Stock Received,124267,748927026238,Protein Blends,EMI Nutrition Distributors Pty Ltd,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:15 PM,Toowoomba,PO,38638,PO Stock Received,124270,748927051261,Protein Blends,EMI Nutrition Distributors Pty Ltd,3,0,0,0,0,-3,0,0,0,2,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0
20/01/2016 3:15 PM,Toowoomba,PO,38638,PO Stock Received,124274,748927050974,Protein Blends,EMI Nutrition Distributors Pty Ltd,1,0,0,0,0,-1,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
20/01/2016 3:15 PM,Toowoomba,PO,38638,PO Stock Received,124278,748927051018,Protein Blends,EMI Nutrition Distributors Pty Ltd,1,0,0,0,0,-1,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
20/01/2016 3:15 PM,Toowoomba,PO,38638,PO Stock Received,124282,748927028874,Protein Weight Gainers,EMI Nutrition Distributors Pty Ltd,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:15 PM,Toowoomba,PO,38638,PO Stock Received,124283,748927029574,Protein Blends,EMI Nutrition Distributors Pty Ltd,2,0,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
20/01/2016 3:15 PM,Toowoomba,PO,38638,PO Stock Received,125346,748927029741,Protein Weight Gainers,EMI Nutrition Distributors Pty Ltd,1,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
20/01/2016 3:15 PM,Toowoomba,PO,38638,PO Stock Received,127492,039442012616,Protein Weight Gainers,EMI Nutrition Distributors Pty Ltd,1,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
20/01/2016 3:15 PM,Toowoomba,PO,38638,PO Stock Received,127493,039442012630,Protein Weight Gainers,EMI Nutrition Distributors Pty Ltd,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:15 PM,Toowoomba,PO,38638,PO Stock Received,128116,748927026658,Amino Acids,EMI Nutrition Distributors Pty Ltd,1,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
